"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-09","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","97",",,W","73",",,W","  150",",,W","  140",",,W","28.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-10","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","76",",,W","  150",",,W","  180",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-11","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","77",",,W","  180",",,W","  170",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-12","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","100",",,W","77",",,W","  130",",,W","  180",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-13","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","99",",,W","73",",,W","  170",",,W","  160",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-14","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","98",",,W","69",",,W","  150",",,W","  150",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-15","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","84","H,,S","98",",,W","68",",,W","  130",",,W","  140",",,W","30.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-16","9.62",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","95",",,W","71",",,W","  150",",,W","  150",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-17","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","69",",,W","   90",",,W","   80",",,W","18.1",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-18","10.51",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","75",",,W","  120",",,W","  110",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-19","8.05",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","82",",,W","74",",,W","   70",",,W","   70",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-20","6.71",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","82",",,W","75",",,W","  110",",,W","   90",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-21","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","94",",,W","74",",,W","  190",",,W","  150",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-22","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","76",",,W","  180",",,W","  190",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-23","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","74",",,W","  140",",,W","  150",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-24","15.21",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","77",",,W","  180",",,W","  180",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-25","12.97",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","95",",,W","77",",,W","  150",",,W","  150",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-26","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","77",",,W","  180",",,W","  180",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-27","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","99",",,W","75",",,W","  190",",,W","  200",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-28","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","99",",,W","74",",,W","  190",",,W","  160",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-29","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","76",",,W","  140",",,W","  150",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-06-30","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","100",",,W","77",",,W","  160",",,W","  160",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-01","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","103",",,W","76",",,W","  140",",,W","  130",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-02","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","101",",,W","73",",,W","  150",",,W","  130",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","102",",,W","74",",,W","  190",",,W","  190",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-04","6.49",",,W",,,"0.63",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","98",",,W","72",",,W","  350",",,W","  350",",,W","42.9",",,W","53.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-05","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","93",",,W","71",",,W","   60",",,W","   70",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-06","7.16",",,W",,,"0.21",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","96",",,W","73",",,W","   70",",,W","   30",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-07","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","72",",,W","   40",",,W","   40",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","95",",,W","71",",,W","  150",",,W","  150",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-09","3.36",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","85",",,W","71",",,W","  230",",,W","  230",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-10","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","95",",,W","70",",,W","  190",",,W","  240",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-11","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","96",",,W","72",",,W","  210",",,W","  180",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-12","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","97",",,W","73",",,W","  170",",,W","  220",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-13","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","96",",,W","74",",,W","  150",",,W","  150",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-14","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","98",",,W","74",",,W","  180",",,W","  210",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-15","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","75",",,W","  190",",,W","  180",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-16","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","74",",,W","  180",",,W","  180",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-17","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","100",",,W","73",",,W","  180",",,W","  190",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-18","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","102",",,W","74",",,W","  180",",,W","  180",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-19","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","104",",,W","76",",,W","  180",",,W","  180",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-20","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","104",",,W","75",",,W","  210",",,W","  210",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-21","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","103",",,W","69",",,W","  180",",,W","  190",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-22","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","105",",,W","75",",,W","  190",",,W","  200",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-23","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","91","H,,S","109",",,W","75",",,W","  210",",,W","  230",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-24","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","92","H,,S","102",",,W","78",",,W","   80",",,W","   70",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-25","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","101",",,W","74",",,W","  150",",,W","  110",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-26","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","100",",,W","70",",,W","  110",",,W","   40",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-27","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","102",",,W","68",",,W","  100",",,W","   90",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-28","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","101",",,W","67",",,W","  190",",,W","  180",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-29","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","102",",,W","74",",,W","  180",",,W","  190",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-30","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","89","H,,S","101",",,W","77",",,W","   40",",,W","   40",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-07-31","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","98",",,W","76",",,W","   70",",,W","   70",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-01","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","99",",,W","69",",,W","   10",",,W","   20",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-02","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","99",",,W","62",",,W","   10",",,W","   20",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-03","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","98",",,W","67",",,W","  130",",,W","  120",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-04","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","99",",,W","66",",,W","  140",",,W","  140",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-05","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","98",",,W","71",",,W","  160",",,W","  160",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-06","6.04",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","96",",,W","69",",,W","  150",",,W","  150",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","73",",,W","  150",",,W","  150",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-08","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","101",",,W","78",",,W","  190",",,W","  150",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-09","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","100",",,W","70",",,W","  170",",,W","  180",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-10","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","75",",,W","  190",",,W","  150",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-11","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","85","H,,S","97",",,W","76",",,W","  110",",,W","  100",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-12","6.04",",,W",,,"0.61",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","92",",,W","74",",,W","  210",",,W","  200",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-13","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","98",",,W","76",",,W","  180",",,W","  190",",,W","23.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-14","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","98",",,W","74",",,W","  180",",,W","  170",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-15","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","100",",,W","74",",,W","  180",",,W","  180",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-16","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","101",",,W","77",",,W","  160",",,W","  170",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-17","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","103",",,W","72",",,W","  180",",,W","  200",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-18","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","103",",,W","76",",,W","  180",",,W","  180",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-19","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","102",",,W","76",",,W","  150",",,W","  180",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-20","7.61",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","102",",,W","78",",,W","  200",",,W","  180",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-21","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","103",",,W","76",",,W","   50",",,W","   70",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-22","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","103",",,W","78",",,W","  200",",,W","  200",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-23","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","102",",,W","73",",,W","  170",",,W","  170",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-24","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","102",",,W","73",",,W","  170",",,W","  170",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-25","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","101",",,W","76",",,W","  130",",,W","  130",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-26","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","101",",,W","75",",,W","  140",",,W","  140",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-27","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","101",",,W","75",",,W","  150",",,W","  180",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-28","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","102",",,W","78",",,W","  180",",,W","  170",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-29","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","102",",,W","75",",,W","  110",",,W","  110",",,W","33.1",",,W","46.1",",,W",,,,,,,,,,,,,,
